year,office,dist,state_abbrev,election_g,quality_differential,n_endorsements
2010,ST H,27,AZ,1229,-.2551935006884286,2
2010,TREASURER,0,AZ,1244,-1.164733803832858,2
2012,H,1,AZ,1246,-1.149303625690729,2
2012,H,2,AZ,1247,1.283516819016655,2
2012,S,0,AZ,1254,.067106596778049,2
2012,ST H,2,AZ,1255,-.2309573350583879,2
2012,ST H,8,AZ,1256,-.2309573350583879,2
2012,ST H,9,AZ,1257,-.2309573350583879,2
2012,ST H,10,AZ,1258,-.2309573350583879,2
2012,ST H,11,AZ,1259,-.2309573350583879,2
2012,ST H,28,AZ,1261,.3651705284947311,2
2014,ATTY GENL,0,AZ,1272,1.298946998024154,2
2014,CORP C,0,AZ,1273,.3717947191249719,2
2014,G,0,AZ,1274,.0825367751344238,2
2014,H,1,AZ,1275,1.298946998024154,2
2014,H,2,AZ,1276,.0825367751344238,2
2014,SEC STATE,0,AZ,1279,1.298946998024154,2
2014,ST H,9,AZ,1280,-.206721168566364,2
2014,ST H,11,AZ,1281,-.206721168566364,2
2018,CORP C,0,AZ,1291,.3850430999852191,2
1950,ATTY GENL,0,CA,1442,-.7444730590152536,2
1950,COMPTROLL,0,CA,1443,-.7444730590152536,2
1950,G,0,CA,1444,-.995917489869052,3
1950,H,1,CA,1445,-.0351648504607028,2
1950,H,7,CA,1448,-1.020566428991448,2
1950,H,21,CA,1457,-.2140786519351356,2
1950,LT GOV,0,CA,1458,-1.22271298208857,2
1950,S,0,CA,1459,-1.062720702771954,4
1950,SEC STATE,0,CA,1460,-1.236185435343211,3
1950,TREASURER,0,CA,1462,-1.236185435343211,3
1952,H,6,CA,1466,-1.043996779020492,2
1952,H,9,CA,1468,-1.354416908192764,3
1954,ATTY GENL,0,CA,1484,1.264821210145097,5
1954,COMPTROLL,0,CA,1488,-1.16799923346274,5
1954,G,0,CA,1489,-1.16799923346274,5
1954,H,1,CA,1490,-1.132253051879068,3
1954,H,9,CA,1497,-1.27692842980939,2
1954,H,18,CA,1504,-1.220675836157465,2
1954,H,19,CA,1505,-1.253043340477808,2
1954,LT GOV,0,CA,1513,-1.16799923346274,5
1954,S,0,CA,1514,-1.199121861538038,7
1954,SEC STATE,0,CA,1515,-1.199121861538038,7
1954,ST H,26,CA,1517,-1.27692842980939,2
1954,TREASURER,0,CA,1522,-1.199121861538038,7
1956,H,1,CA,1523,-1.220926219340081,3
1956,H,6,CA,1528,-1.090857479440984,2
1956,H,7,CA,1529,-1.090857479440984,2
1956,H,8,CA,1530,.1255527432198372,2
1956,H,9,CA,1531,-1.346112527561248,3
1956,H,10,CA,1532,-1.386878873691585,2
1956,H,13,CA,1534,-1.837543568783325,2
1956,H,18,CA,1539,-1.221699486069195,2
1956,H,24,CA,1545,.1759959470489563,2
1956,S,0,CA,1547,-1.335219017391113,7
1956,ST H,26,CA,1551,-1.271167409531371,2
1956,ST S,21,CA,1554,-1.271167409531371,2
1958,ATTY GENL,0,CA,1556,-1.160289857888685,5
1958,COMPTROLL,0,CA,1559,-1.168505482307221,4
1958,G,0,CA,1560,-.1871616805854882,5
1958,H,1,CA,1561,-1.311794066049687,2
1958,H,2,CA,1562,.7796488847785337,2
1958,H,6,CA,1566,-1.114287829112474,2
1958,H,7,CA,1567,-1.114287829112474,2
1958,H,8,CA,1568,1.318532616385679,2
1958,H,9,CA,1569,-1.341960338101098,3
1958,H,10,CA,1570,-1.380409005978578,2
1958,H,13,CA,1572,-2.149397143942291,3
1958,H,18,CA,1577,-1.222723136467506,2
1958,H,20,CA,1579,-1.182898723103594,3
1958,H,21,CA,1580,-1.182898723103594,3
1958,H,24,CA,1582,-1.182898723103594,3
1958,H,25,CA,1583,-1.182898723103594,3
1958,LT GOV,0,CA,1585,-1.160289857888685,5
1958,S,0,CA,1586,-1.205840535621769,9
1958,SEC STATE,0,CA,1587,-1.190323152476584,7
1958,ST H,26,CA,1589,-1.265406389430601,2
1958,ST H,47,CA,1594,-1.238508503233432,2
1958,ST H,48,CA,1595,-1.238508503233432,2
1958,ST H,49,CA,1596,-1.238508503233432,2
1958,ST H,53,CA,1597,-1.238508503233432,2
1958,ST H,54,CA,1598,-1.238508503233432,2
1958,TREASURER,0,CA,1603,-1.18259774510203,8
1960,H,1,CA,1604,-.8911631350269774,3
1960,H,2,CA,1605,.3330972675996587,2
1960,H,6,CA,1609,-1.137718179210496,2
1960,H,7,CA,1610,.0786920434071058,2
1960,H,8,CA,1611,.0786920434071058,2
1960,H,9,CA,1612,-1.337808147629492,3
1960,H,10,CA,1613,-1.373939138451405,2
1960,H,18,CA,1618,-1.223746786572344,2
1960,H,20,CA,1619,-1.177646691676022,3
1960,H,21,CA,1620,-1.177646691676022,3
1960,H,23,CA,1622,.1134661716118397,2
1960,H,24,CA,1623,-1.208458602716569,2
1960,H,25,CA,1624,-1.177646691676022,3
1960,ST H,6,CA,1630,.3330972675996587,2
1960,ST H,26,CA,1633,-1.259645368452245,2
1960,ST H,47,CA,1637,-1.214998012535316,2
1960,ST H,48,CA,1638,-1.214998012535316,2
1960,ST H,49,CA,1639,-1.214998012535316,2
1960,ST H,50,CA,1640,1.217822432048044,2
1960,ST H,53,CA,1641,-1.214998012535316,2
1960,ST S,7,CA,1644,.3330972675996587,2
1960,ST S,21,CA,1647,-1.259645368452245,2
1962,ATTY GENL,0,CA,1649,.019878226864539,5
1962,COMPTROLL,0,CA,1654,.1207644031250991,6
1962,G,0,CA,1655,-.3494848538636927,14
1962,H,1,CA,1656,-1.341903562629373,2
1962,H,2,CA,1657,.3780076217385307,2
1962,H,4,CA,1659,.7291406474302549,3
1962,H,7,CA,1662,.0552616931503448,2
1962,H,8,CA,1663,1.271671915497715,2
1962,H,9,CA,1664,.0552616931503448,2
1962,H,11,CA,1666,-1.379614253771161,2
1962,H,14,CA,1669,-1.161148529727158,2
1962,H,20,CA,1673,-1.119413657726997,2
1962,H,24,CA,1676,-1.119413657726997,2
1962,H,32,CA,1682,-1.242632512455255,3
1962,LT GOV,0,CA,1685,-.4018360577229386,7
1962,S,0,CA,1686,-1.461681592763113,11
1962,SEC STATE,0,CA,1687,-1.479788195735155,9
1962,ST H,6,CA,1689,.3780076217385307,2
1962,ST H,39,CA,1696,-1.296844299597988,2
1962,ST H,44,CA,1697,1.13597614449342,2
1962,ST S,38,CA,1703,1.13597614449342,2
1962,TREASURER,0,CA,1705,-.79918680838761,7
1964,H,1,CA,1706,-1.356958309993514,2
1964,H,2,CA,1707,-.1983916075508462,4
1964,H,3,CA,1708,.4857619647524805,2
1964,H,4,CA,1709,.7275641338410176,3
1964,H,7,CA,1711,.0318313428080001,2
1964,H,8,CA,1712,.0318313428080001,2
1964,H,11,CA,1715,-1.379388571872272,2
1964,H,13,CA,1717,-.9410318801308816,3
1964,H,14,CA,1718,-1.184578879848613,2
1964,H,16,CA,1720,.3967090315272443,2
1964,H,20,CA,1723,-1.167142628564698,3
1964,H,24,CA,1726,-1.167142628564698,3
1964,H,25,CA,1727,-1.167977030497726,2
1964,H,29,CA,1731,-1.167142628564698,3
1964,S,0,CA,1735,-.8494063945268698,11
1964,ST H,6,CA,1739,-.7934922455135245,2
1964,ST H,45,CA,1748,-1.167977030497726,2
1964,ST H,49,CA,1749,-1.167977030497726,2
1964,ST H,50,CA,1750,-1.167977030497726,2
1964,ST H,54,CA,1751,-1.167977030497726,2
1964,ST H,58,CA,1752,-1.167977030497726,2
1964,ST S,7,CA,1754,.4229179771560554,2
1966,ATTY GENL,0,CA,1758,-.4284661402070739,9
1966,COMPTROLL,0,CA,1763,-.1776069087332921,9
1966,G,0,CA,1764,-.3443214924725946,12
1966,H,1,CA,1765,-1.372013058752994,2
1966,H,3,CA,1767,.4989192075814695,2
1966,H,4,CA,1768,.725987619873969,3
1966,H,7,CA,1770,.0084009929169668,2
1966,H,8,CA,1771,1.224811214989934,2
1966,H,11,CA,1774,-1.379162889448304,2
1966,H,12,CA,1775,-.0318634075175772,2
1966,H,13,CA,1776,-1.63029840791675,2
1966,H,14,CA,1777,.0084009929169668,2
1966,H,17,CA,1779,.4016272441567554,3
1966,H,19,CA,1780,1.21256739253453,3
1966,H,20,CA,1781,-1.139274053724231,2
1966,H,23,CA,1784,-1.22025305201005,3
1966,H,24,CA,1785,-1.139274053724231,2
1966,H,28,CA,1789,-1.22025305201005,3
1966,H,32,CA,1792,-1.22025305201005,3
1966,H,34,CA,1794,1.21256739253453,3
1966,LT GOV,0,CA,1795,-.9978732909323271,10
1966,SEC STATE,0,CA,1796,.5258195038827772,11
1966,ST H,34,CA,1807,.2111930816058238,2
1966,ST S,17,CA,1826,.2111930816058238,2
1966,TREASURER,0,CA,1832,.2889711467297471,12
1968,H,1,CA,1833,-1.387067806531354,2
1968,H,2,CA,1834,.0162287269796401,2
1968,H,4,CA,1836,.51207645003613,2
1968,H,9,CA,1838,-.9682352883849613,2
1968,H,11,CA,1840,-.1625269851449423,2
1968,H,13,CA,1841,-1.074428107311865,2
1968,H,16,CA,1843,.7691043362741991,2
1968,H,19,CA,1845,1.223757121924907,3
1968,H,20,CA,1846,-1.199755397451,2
1968,H,24,CA,1850,-1.302815618526695,4
1968,H,25,CA,1851,-1.152334599921247,3
1968,H,29,CA,1855,-1.199755397451,2
1968,H,32,CA,1858,-1.209063322014795,3
1968,H,33,CA,1859,-1.405875840186732,2
1968,H,34,CA,1860,1.223757121924907,3
1968,S,0,CA,1862,.4608144486180219,13
1968,ST H,49,CA,1875,-1.114500099245316,2
1968,ST H,50,CA,1876,-1.114500099245316,2
1968,ST S,19,CA,1887,-1.114500099245316,2
1970,ATTY GENL,0,CA,1892,-.6435777532475601,9
1970,COMPTROLL,0,CA,1895,-1.62901704754804,6
1970,G,0,CA,1896,-.8622130244610642,10
1970,H,1,CA,1897,-1.298185196253907,4
1970,H,2,CA,1898,.3500434553223515,3
1970,H,3,CA,1899,.5252336923827301,2
1970,H,4,CA,1900,.5252336923827301,2
1970,H,11,CA,1906,-1.37871152502736,2
1970,H,13,CA,1907,-.5807275596689631,3
1970,H,19,CA,1912,1.235240848661045,2
1970,H,32,CA,1921,-1.197579595876666,2
1970,H,33,CA,1922,-1.340456774695375,3
1970,H,38,CA,1926,-.5295166266297983,3
1970,LT GOV,0,CA,1927,-.8634788712140874,7
1970,S,0,CA,1928,-.4436672492991632,13
1970,SEC STATE,0,CA,1929,.4367079740040276,12
1970,ST H,26,CA,1934,-1.131527272114325,2
1970,ST H,38,CA,1939,1.265644301170491,2
1970,ST H,39,CA,1940,-1.167176143613119,2
1970,ST H,44,CA,1941,1.265644301170491,2
1970,ST H,66,CA,1942,1.265644301170491,2
1970,ST H,68,CA,1943,1.265644301170491,2
1970,ST H,69,CA,1944,1.265644301170491,2
1970,ST H,70,CA,1945,-1.167176143613119,2
1970,ST S,12,CA,1952,-1.131527272114325,2
1970,ST S,24,CA,1955,-1.457867317167753,2
1970,ST S,32,CA,1956,1.265644301170491,2
1970,TREASURER,0,CA,1957,-1.077534083135493,11
1972,H,1,CA,1958,-1.379572568609835,3
1972,H,2,CA,1959,.5383909357552881,2
1972,H,3,CA,1960,.5383909357552881,2
1972,H,4,CA,1961,.5383909357552881,2
1972,H,12,CA,1966,-.7753707626055905,4
1972,H,15,CA,1969,.5383909357552881,2
1972,H,16,CA,1970,1.241679678369867,2
1972,H,18,CA,1972,-1.191140766200787,2
1972,H,19,CA,1973,1.298061340361191,2
1972,H,23,CA,1976,-1.134759104425206,2
1972,H,32,CA,1981,-1.134759104425206,2
1972,H,33,CA,1982,-1.356225996047508,2
1972,H,34,CA,1983,1.298061340361191,2
1972,H,35,CA,1984,-1.134759104425206,2
1972,ST H,2,CA,1991,-1.21861584726547,2
1972,ST H,7,CA,1993,-1.325095587800831,2
1972,ST H,34,CA,1995,-.5376521733772598,3
1972,ST S,1,CA,2008,1.185622180291459,3
1972,ST S,17,CA,2011,-.5376521733329389,3
1974,ATTY GENL,0,CA,2016,-1.073866230422174,8
1974,COMPTROLL,0,CA,2022,-1.038168838249447,7
1974,G,0,CA,2023,-.3827952936423266,8
1974,H,1,CA,2024,.5515481781634365,2
1974,H,2,CA,2025,-1.296876588374071,3
1974,H,3,CA,2026,.5515481781634365,2
1974,H,4,CA,2027,.5515481781634365,2
1974,H,7,CA,2028,-.0853204075947631,2
1974,H,8,CA,2029,1.131089814949227,2
1974,H,11,CA,2032,1.137596267493926,2
1974,H,14,CA,2035,.5515481781634365,2
1974,H,15,CA,2036,1.230043487070918,2
1974,H,27,CA,2045,-.9008834647304842,4
1974,H,31,CA,2048,1.330478378603459,2
1974,H,32,CA,2049,1.257326312665247,3
1974,H,33,CA,2050,-1.055531363794928,3
1974,H,34,CA,2051,-1.102342065293728,2
1974,H,35,CA,2052,-.1149908519924336,2
1974,H,36,CA,2053,.9214752187573865,2
1974,H,37,CA,2054,-1.239689719845216,3
1974,H,38,CA,2055,-.3645539833973246,3
1974,LT GOV,0,CA,2058,-.2475881291466342,6
1974,S,0,CA,2059,.8725131359739822,10
1974,SEC STATE,0,CA,2060,-.0714198499445923,12
1974,ST H,3,CA,2062,-.5689404733635278,2
1974,TREASURER,0,CA,2094,-.289592151141583,13
1976,H,1,CA,2095,.8183562713498053,3
1976,H,2,CA,2096,-.8227206050506153,5
1976,H,3,CA,2097,.5647054206108059,2
1976,H,4,CA,2098,-.4619573010306095,2
1976,H,7,CA,2101,1.135910473036101,2
1976,H,10,CA,2103,1.135910473036101,2
1976,H,11,CA,2104,1.135910473036101,2
1976,H,12,CA,2105,-1.296909971388392,2
1976,H,13,CA,2106,1.135910473036101,2
1976,H,14,CA,2107,.5647054206108059,2
1976,H,15,CA,2108,1.218407295860455,2
1976,H,16,CA,2109,-.5795028690747099,3
1976,H,19,CA,2112,-1.090191042624684,2
1976,H,31,CA,2122,1.362895418381808,2
1976,H,32,CA,2123,.919636227770999,4
1976,H,33,CA,2124,-1.02329966601057,3
1976,H,34,CA,2125,-.3533642531289194,3
1976,H,35,CA,2126,1.126244292177106,2
1976,H,36,CA,2127,.9147371900076859,2
1976,H,37,CA,2128,-1.518083254809128,2
1976,H,38,CA,2129,1.268516043018729,3
1976,H,43,CA,2132,-.9025540381126534,2
1976,S,0,CA,2133,-.0704548339048374,13
1976,ST H,29,CA,2140,-.3610988859493005,2
1976,ST H,52,CA,2146,.638387997926537,2
1976,ST S,27,CA,2159,-.5780222239677603,2
1976,ST S,31,CA,2160,-.5780222239677603,2
1976,ST S,33,CA,2161,-.9795450886771255,2
1978,ATTY GENL,0,CA,2163,-.6085463371918766,5
1978,COMPTROLL,0,CA,2166,.5778626630314524,2
1978,G,0,CA,2167,.266811794995759,6
1978,H,1,CA,2168,.8101474748331593,3
1978,H,2,CA,2169,-1.317474926054012,3
1978,H,3,CA,2170,-.8086365218783692,3
1978,H,4,CA,2171,.8132437748359603,3
1978,H,7,CA,2174,-1.317268694836781,2
1978,H,9,CA,2176,1.115551749388558,2
1978,H,11,CA,2178,1.115551749388558,2
1978,H,12,CA,2179,-1.317268694836781,2
1978,H,13,CA,2180,-.1008584725995368,2
1978,H,14,CA,2181,-.8086365218783692,3
1978,H,16,CA,2183,-.1008584725995368,2
1978,H,19,CA,2185,-1.094131775844272,2
1978,H,27,CA,2191,.435768717188955,2
1978,H,35,CA,2198,.907999160614898,2
1978,H,36,CA,2199,.907999160614898,2
1978,LT GOV,0,CA,2205,-1.012226498460384,4
1978,SEC STATE,0,CA,2206,.8951104504152969,6
1978,TREASURER,0,CA,2219,.8085531038268564,8
1980,H,1,CA,2220,.768008872827707,2
1980,H,5,CA,2223,1.09519302588066,2
1980,H,6,CA,2224,1.09519302588066,2
1980,H,7,CA,2225,1.09519302588066,2
1980,H,8,CA,2226,-1.337627418028869,2
1980,H,9,CA,2227,1.09519302588066,2
1980,H,11,CA,2229,-1.337627418028869,2
1980,H,12,CA,2230,-1.337627418028869,2
1980,H,13,CA,2231,1.09519302588066,2
1980,H,27,CA,2242,.395160396543833,2
1980,H,28,CA,2243,1.611570619051147,2
1980,H,35,CA,2248,.9012611306374273,2
1980,H,36,CA,2249,.9012611306374273,2
1980,S,0,CA,2254,.9023397085918766,5
1982,ATTY GENL,0,CA,2266,.8030349794837502,4
1982,COMPTROLL,0,CA,2268,.8030349794837502,4
1982,G,0,CA,2269,.43947007186554,5
1982,H,1,CA,2270,-1.385981016675311,4
1982,H,2,CA,2271,-.4220649361529383,2
1982,H,5,CA,2274,-1.35798614177241,2
1982,H,6,CA,2275,-1.385981016675311,4
1982,H,7,CA,2276,1.074834302790161,2
1982,H,8,CA,2277,-1.35798614177241,2
1982,H,9,CA,2278,1.074834302790161,2
1982,H,10,CA,2279,1.074834302790161,2
1982,H,11,CA,2280,1.074834302790161,2
1982,H,12,CA,2281,-1.35798614177241,2
1982,H,13,CA,2282,1.074834302790161,2
1982,H,27,CA,2290,.3545520756465543,2
1982,H,32,CA,2294,.3545520756465543,2
1982,H,35,CA,2297,-1.53829734317697,2
1982,H,36,CA,2298,.8945231020167744,2
1982,H,42,CA,2299,-.8618581467053166,2
1982,LT GOV,0,CA,2300,.43947007186554,5
1982,S,0,CA,2301,-1.129072545788922,8
1982,SEC STATE,0,CA,2302,.4217244614332215,5
1982,ST H,2,CA,2303,-1.413975891575296,2
1982,ST H,8,CA,2307,-1.413975891575296,2
1982,ST H,9,CA,2308,-1.413975891575296,2
1982,ST S,2,CA,2313,-1.413975891575296,2
1982,ST S,4,CA,2314,-1.413975891575296,2
1982,TREASURER,0,CA,2316,1.116234119423259,6
1984,H,5,CA,2319,1.054475579625238,2
1984,H,6,CA,2320,1.054475579625238,2
1984,H,7,CA,2321,1.054475579625238,2
1984,H,8,CA,2322,-1.378344865491286,2
1984,H,9,CA,2323,1.054475579625238,2
1984,H,10,CA,2324,1.054475579625238,2
1984,H,11,CA,2325,1.054475579625238,2
1984,H,12,CA,2326,-1.378344865491286,2
1984,H,13,CA,2327,1.054475579625238,2
1984,H,19,CA,2330,-1.105953977616911,2
1984,H,27,CA,2337,1.530353976613328,2
1984,H,28,CA,2338,1.530353976613328,2
1984,H,32,CA,2342,1.530353976613328,2
1984,H,35,CA,2345,-1.545035372290547,2
1984,H,36,CA,2346,.8877850728769524,2
1984,H,42,CA,2349,-.9024664671693106,2
1984,ST S,1,CA,2357,-1.024884917314532,2
1986,ATTY GENL,0,CA,2362,1.018726992623915,7
1986,COMPTROLL,0,CA,2366,.3219494634376515,8
1986,G,0,CA,2367,-1.44689284358924,8
1986,H,1,CA,2368,.9935411404873523,2
1986,H,2,CA,2369,-.5026373510933277,2
1986,H,6,CA,2373,.9935411404873523,2
1986,H,10,CA,2377,1.046232188734902,2
1986,H,12,CA,2379,-1.386588256032238,2
1986,H,13,CA,2380,1.046232188734902,2
1986,H,14,CA,2381,-1.112263346091193,2
1986,H,15,CA,2382,.754264823819471,2
1986,H,16,CA,2383,1.046232188734902,2
1986,H,17,CA,2384,-.4621453991555565,2
1986,H,18,CA,2385,.754264823819471,2
1986,H,21,CA,2388,-1.003822360261673,2
1986,LT GOV,0,CA,2399,1.018726992623915,7
1986,S,0,CA,2400,-.2023108654737146,10
1986,SEC STATE,0,CA,2401,1.064372189986907,8
1986,ST H,5,CA,2405,-.2994783462729376,2
1986,ST H,8,CA,2407,-.6264943044698249,2
1986,TREASURER,0,CA,2413,1.202525045356932,8
1988,H,1,CA,2414,.1067353323468692,3
1988,H,2,CA,2415,-.5107733612166757,2
1988,H,6,CA,2419,-.2592170826424363,2
1988,H,10,CA,2423,1.003061158190169,2
1988,H,12,CA,2425,-1.429759285657549,2
1988,H,13,CA,2426,1.003061158190169,2
1988,H,14,CA,2427,-.5107733612166757,2
1988,H,15,CA,2428,.953740465626745,3
1988,H,16,CA,2429,1.003061158190169,2
1988,H,17,CA,2430,-1.674914823304376,2
1988,H,19,CA,2432,-.1225924642344014,3
1988,H,20,CA,2433,-1.056789712083607,2
1988,H,23,CA,2436,1.376030732047904,2
1988,H,24,CA,2437,1.376030732047904,2
1988,H,28,CA,2440,1.449137335437331,2
1988,H,32,CA,2442,1.449137335437331,2
1988,H,35,CA,2443,-1.55851142998477,2
1988,H,36,CA,2444,.8743090139982425,2
1988,S,0,CA,2448,-.0907042173348471,10
1990,ATTY GENL,0,CA,2464,.5869118830927548,10
1990,COMPTROLL,0,CA,2468,.8756680558014959,8
1990,G,0,CA,2469,.0158416518998244,9
1990,H,1,CA,2470,-.2955650836928363,2
1990,H,3,CA,2472,.6975008504272259,2
1990,H,4,CA,2473,.6975008504272259,2
1990,H,5,CA,2474,.9933994089663144,2
1990,H,6,CA,2475,.1205248367355856,3
1990,H,7,CA,2476,.9933994089663144,2
1990,H,8,CA,2477,.9933994089663144,2
1990,H,9,CA,2478,.9933994089663144,2
1990,H,10,CA,2479,.9574949778635878,3
1990,H,11,CA,2480,.9933994089663144,2
1990,H,12,CA,2481,-1.475325466752097,3
1990,H,13,CA,2482,.9598901283324057,2
1990,H,14,CA,2483,-.5189093713762427,2
1990,H,15,CA,2484,.7615464189878179,2
1990,H,16,CA,2485,.9598901283324057,2
1990,H,17,CA,2486,-.4548638036145966,2
1990,H,35,CA,2496,-1.103089158421993,2
1990,H,36,CA,2497,.8675709844645356,2
1990,H,43,CA,2500,.0108295767646291,2
1990,INSURANCE,0,CA,2503,.3436298391114417,10
1990,LT GOV,0,CA,2504,.3436298390287855,10
1990,SEC STATE,0,CA,2505,.5869118830927548,10
1990,TREASURER,0,CA,2510,-.583464669013752,12
1992,H,1,CA,2514,-1.548323306698486,2
1992,H,3,CA,2516,.689364840743126,2
1992,H,4,CA,2517,.689364840743126,2
1992,H,5,CA,2518,.689364840743126,2
1992,H,6,CA,2519,.0966043458738774,3
1992,H,7,CA,2520,.9730406854673609,2
1992,H,8,CA,2521,.9730406854673609,2
1992,H,9,CA,2522,-1.459779758790645,2
1992,H,10,CA,2523,-.2433695366789177,2
1992,H,11,CA,2524,-.5270453813724902,2
1992,H,12,CA,2525,.9730406854673609,2
1992,H,13,CA,2526,.9290258006621911,3
1992,H,14,CA,2527,-1.503794643314573,3
1992,H,15,CA,2528,.9290258006621911,3
1992,H,16,CA,2529,.9290258006621911,3
1992,H,17,CA,2530,.9290258006621911,3
1992,H,24,CA,2536,.0536858067912285,2
1992,H,34,CA,2545,1.192695257159902,2
1992,H,36,CA,2546,.1515104723427376,2
1992,H,38,CA,2548,-1.240125187275079,2
1992,H,48,CA,2552,-.5635521147306889,3
1992,H,51,CA,2555,-.0908699284700646,2
1992,S,0,CA,2557,.958173061267276,2
1994,ATTY GENL,0,CA,2569,-.1738703275826094,15
1994,COMPTROLL,0,CA,2571,.1505057319776953,15
1994,G,0,CA,2572,-.5258410123096307,16
1994,H,1,CA,2573,.8836240030297601,3
1994,H,2,CA,2574,-.5351813916583422,2
1994,H,3,CA,2575,.681228830738688,2
1994,H,4,CA,2576,.681228830738688,2
1994,H,5,CA,2577,.681228830738688,2
1994,H,6,CA,2578,.8836240030297601,3
1994,H,7,CA,2579,.7723437988930831,3
1994,H,8,CA,2580,.9526819623315567,2
1994,H,9,CA,2581,.9526819623315567,2
1994,H,10,CA,2582,-.2637282599521906,2
1994,H,11,CA,2583,.681228830738688,2
1994,H,12,CA,2584,-.2637282599521911,2
1994,H,13,CA,2585,.9005566237292228,3
1994,H,14,CA,2586,.0896164751199924,3
1994,H,15,CA,2587,.9005566237292228,3
1994,H,16,CA,2588,.9005566237292228,3
1994,H,17,CA,2589,.8735480674832153,2
1994,H,24,CA,2594,.0007184551037872,2
1994,H,26,CA,2596,1.217128677986128,2
1994,H,33,CA,2602,1.191671607801356,2
1994,H,34,CA,2603,1.191671607801356,2
1994,H,36,CA,2605,1.413198219679061,3
1994,H,38,CA,2607,-1.019622225000518,3
1994,H,42,CA,2610,.8540949263327963,2
1994,H,48,CA,2615,-.6157672497716848,3
1994,H,51,CA,2618,-.1925694342685545,2
1994,INSURANCE,0,CA,2620,.4748817912651954,15
1994,LT GOV,0,CA,2621,.4406180807821566,14
1994,S,0,CA,2622,.8288535733862351,16
1994,SEC STATE,0,CA,2623,.6370698208923595,15
1994,TREASURER,0,CA,2631,-.7889491697404408,15
1996,H,1,CA,2632,-.7621767845076509,3
1996,H,2,CA,2633,-.2377100502571094,2
1996,H,3,CA,2634,.6730928201752897,2
1996,H,6,CA,2637,.8597035119124734,3
1996,H,7,CA,2638,.9323232388367033,2
1996,H,8,CA,2639,.9323232388367033,2
1996,H,9,CA,2640,.9323232388367033,2
1996,H,10,CA,2641,.9323232388367033,2
1996,H,13,CA,2644,.0611472982500008,3
1996,H,14,CA,2645,.8720874465146992,3
1996,H,15,CA,2646,-1.560732997510319,3
1996,H,16,CA,2647,.8720874465146992,3
1996,H,17,CA,2648,.8720874465146992,3
1996,H,18,CA,2649,.9421909604741813,2
1996,H,24,CA,2652,-.0522488966229898,2
1996,H,38,CA,2660,-1.242172486787089,2
1996,H,48,CA,2665,-.667982384936645,3
1996,H,51,CA,2668,-.2942689393287786,2
1998,ATTY GENL,0,CA,2676,.1912749208496463,14
1998,COMPTROLL,0,CA,2677,-.4496144644476159,13
1998,G,0,CA,2678,.1859019571237042,17
1998,H,1,CA,2679,.9119645152135337,2
1998,H,2,CA,2680,-.2113736379872811,2
1998,H,6,CA,2684,.9119645152135337,2
1998,H,7,CA,2685,.6629511392595016,4
1998,H,8,CA,2686,.9119645152135337,2
1998,H,9,CA,2687,.855779154960835,3
1998,H,10,CA,2688,.855779154960835,3
1998,H,11,CA,2689,-1.829902535242708,2
1998,H,12,CA,2690,.044839006771117,3
1998,H,13,CA,2691,.8185658102154512,4
1998,H,14,CA,2692,.8185658102154512,4
1998,H,15,CA,2693,-1.589202175075673,3
1998,H,16,CA,2694,.8436182697549311,3
1998,H,17,CA,2695,.8316842859319563,2
1998,H,18,CA,2696,.9545542903918205,2
1998,H,19,CA,2697,-1.478266153790289,2
1998,H,20,CA,2698,1.085523928356009,2
1998,H,48,CA,2715,-.3959684445214891,2
1998,H,51,CA,2718,-.3959684445214891,2
1998,INSURANCE,0,CA,2720,-.5484026304562687,12
1998,LT GOV,0,CA,2721,.7125935880168723,14
1998,S,0,CA,2722,-.1867812227643801,16
1998,SEC STATE,0,CA,2723,-1.385314635166678,13
1998,TREASURER,0,CA,2732,.4379124508894314,12
2000,H,1,CA,2733,.8118625308829367,3
2000,H,2,CA,2734,-.1850372259118786,2
2000,H,6,CA,2738,.8118625308829367,3
2000,H,7,CA,2739,.7119476775439599,3
2000,H,8,CA,2740,.8916057915936259,2
2000,H,9,CA,2741,.8916057915936259,2
2000,H,10,CA,2742,-.3248044302189523,2
2000,H,11,CA,2743,-1.899987649853728,2
2000,H,12,CA,2744,.8916057915936259,2
2000,H,13,CA,2745,.8151490926105507,3
2000,H,14,CA,2746,.8151490926105507,3
2000,H,15,CA,2747,-.8067312039609843,3
2000,H,16,CA,2748,.7440349768065957,2
2000,H,18,CA,2750,.6557624015066026,2
2000,H,20,CA,2752,1.107048007890184,2
2000,H,27,CA,2759,-.1581835998979501,2
2000,H,48,CA,2770,-.7724126544158233,3
2000,H,51,CA,2773,-.4976679498937855,2
2000,S,0,CA,2775,.9129939808756936,16
2002,ATTY GENL,0,CA,2782,1.064503912087314,21
2002,COMPTROLL,0,CA,2783,-.3095165117329088,23
2002,G,0,CA,2784,.1785531169913376,23
2002,H,1,CA,2785,.6395671874716066,3
2002,H,2,CA,2786,-1.375111035779411,2
2002,H,6,CA,2790,.702757132396987,2
2002,H,7,CA,2791,.7024890435462214,2
2002,H,9,CA,2793,.7070223708646565,4
2002,H,10,CA,2794,.7674509832754856,3
2002,H,11,CA,2795,-1.309124285386038,3
2002,H,12,CA,2796,.6798998910452702,2
2002,H,13,CA,2797,.694387300876264,5
