year,cycle,chamber,state,district,special,runoff,candidate,party,party_raw,candidate_key,surname_key,n_party_lines,fusion,votes,totalvotes,share,writein,votes_unreliable,won,n_candidates,uncontested,margin_D,two_party_D,race_margin
1976,1976,house,CA,35,False,False,LOUIS BRUTOCAO,REPUBLICAN,REPUBLICAN,louis brutocao,brutocao l,1,False,76765.0,164237.0,46.74038127827469,False,False,False,2,False,6.519237443450623,53.25961872172531,6.519237443450623
1976,1976,house,CA,36,False,False,GEORGE E BROWN JR,DEMOCRAT,DEMOCRAT,george e brown,brown g,1,False,90830.0,147556.0,61.556290493100924,False,False,True,3,False,29.573888357893836,64.78694417894692,28.099162351920626
1976,1976,house,CA,36,False,False,GRANT CARNER,REPUBLICAN,REPUBLICAN,grant carner,carner g,1,False,49368.0,147556.0,33.4571281411803,False,False,False,3,False,29.573888357893836,64.78694417894692,28.099162351920626
1976,1976,house,CA,36,False,False,WILLIAM PASLEY,OTHER,AMERICAN INDEPENDENT,william pasley,pasley w,1,False,7358.0,147556.0,4.986581365718778,False,False,False,3,False,29.573888357893836,64.78694417894692,28.099162351920626
1976,1976,house,CA,37,False,False,BERNARD WAHL,OTHER,AMERICAN INDEPENDENT,bernard wahl,wahl b,1,False,5352.0,188007.0,2.8467025163956663,False,False,False,3,False,-46.32394404752128,26.83802797623936,45.00523916662677
1976,1976,house,CA,37,False,False,DOUGLAS C NILSON JR,DEMOCRAT,DEMOCRAT,douglas c nilson,nilson d,1,False,49021.0,188007.0,26.07402915848878,False,False,False,3,False,-46.32394404752128,26.83802797623936,45.00523916662677
1976,1976,house,CA,37,False,False,SHIRLEY N PETTIS,REPUBLICAN,REPUBLICAN,shirley n pettis,pettis s,1,False,133634.0,188007.0,71.07926832511555,False,False,True,3,False,-46.32394404752128,26.83802797623936,45.00523916662677
1976,1976,house,CA,38,False,False,"JAMES ""JIM"" COMBS",REPUBLICAN,REPUBLICAN,james combs,combs j,1,False,59092.0,162409.0,36.38468311485201,False,False,False,2,False,27.23063377029598,63.61531688514799,27.23063377029598
1976,1976,house,CA,38,False,False,JERRY PATTERSON,DEMOCRAT,DEMOCRAT,jerry patterson,patterson j,1,False,103317.0,162409.0,63.61531688514799,False,False,True,2,False,27.23063377029598,63.61531688514799,27.23063377029598
1976,1976,house,CA,39,False,False,CHARLES E WIGGINS,REPUBLICAN,REPUBLICAN,charles e wiggins,wiggins c,1,False,122657.0,209402.0,58.57489422259577,False,False,True,2,False,-17.149788445191547,41.42510577740423,17.149788445191547
1976,1976,house,CA,39,False,False,"WILLIAM E ""BILL"" FARRIS",DEMOCRAT,DEMOCRAT,william e farris,farris w,1,False,86745.0,209402.0,41.42510577740423,False,False,False,2,False,-17.149788445191547,41.42510577740423,17.149788445191547
1976,1976,house,CA,40,False,False,ROBERT E BADHAM,REPUBLICAN,REPUBLICAN,robert e badham,badham r,1,False,148512.0,250644.0,59.252166419303876,False,False,True,2,False,-18.504332838607745,40.747833580696124,18.504332838607745
1976,1976,house,CA,40,False,False,VIVIAN HALL,DEMOCRAT,DEMOCRAT,vivian hall,hall v,1,False,102132.0,250644.0,40.747833580696124,False,False,False,2,False,-18.504332838607745,40.747833580696124,18.504332838607745
1976,1976,house,CA,41,False,False,BOB C WILSON,REPUBLICAN,REPUBLICAN,bob c wilson,wilson b,1,False,128784.0,223374.0,57.65397942464208,False,False,True,2,False,-15.30795884928416,42.34602057535792,15.30795884928416
1976,1976,house,CA,41,False,False,KING GOLDEN JR,DEMOCRAT,DEMOCRAT,king golden,golden k,1,False,94590.0,223374.0,42.34602057535792,False,False,False,2,False,-15.30795884928416,42.34602057535792,15.30795884928416
1976,1976,house,CA,42,False,False,LIONEL VAN DEERLIN,DEMOCRAT,DEMOCRAT,lionel van deerlin,deerlin l,1,False,103062.0,135627.0,75.98929416709062,False,False,True,2,False,51.97858833418125,75.98929416709062,51.97858833418125
1976,1976,house,CA,42,False,False,WES MARDEN,REPUBLICAN,REPUBLICAN,wes marden,marden w,1,False,32565.0,135627.0,24.010705832909377,False,False,False,2,False,51.97858833418125,75.98929416709062,51.97858833418125
1976,1976,house,CA,43,False,False,CLAIR W BURGENER,REPUBLICAN,REPUBLICAN,clair w burgener,burgener c,1,False,173576.0,267051.0,64.99732260879009,False,False,True,2,False,-29.994645217580164,35.00267739120992,29.994645217580164
1976,1976,house,CA,43,False,False,PAT KELLY,DEMOCRAT,DEMOCRAT,pat kelly,kelly p,1,False,93475.0,267051.0,35.00267739120992,False,False,False,2,False,-29.994645217580164,35.00267739120992,29.994645217580164
1976,1976,house,CO,01,False,False,DON FRIEDMAN,REPUBLICAN,REPUBLICAN,don friedman,friedman d,1,False,89384.0,193610.0,46.16703682661019,False,False,False,4,False,7.095379402456073,53.54768970122804,7.051805175352513
1976,1976,house,CO,01,False,False,LANN MEYERS,OTHER,U.S. LABOR,lann meyers,meyers l,1,False,508.0,193610.0,0.26238314136666496,False,False,False,4,False,7.095379402456073,53.54768970122804,7.051805175352513
1976,1976,house,CO,01,False,False,PATRICIA SCHROEDER,DEMOCRAT,DEMOCRAT,patricia schroeder,schroeder p,1,False,103037.0,193610.0,53.218842001962706,False,False,True,4,False,7.095379402456073,53.54768970122804,7.051805175352513
1976,1976,house,CO,01,False,False,PRISCILLA SCHENK,OTHER,SOCIALIST WORKERS,priscilla schenk,schenk p,1,False,681.0,193610.0,0.35173803006043075,False,False,False,4,False,7.095379402456073,53.54768970122804,7.051805175352513
1976,1976,house,CO,02,False,False,ED SCOTT,REPUBLICAN,REPUBLICAN,ed scott,scott e,1,False,118938.0,240278.0,49.50016231198861,False,False,False,2,False,0.9996753760227736,50.49983768801139,0.9996753760227736
1976,1976,house,CO,02,False,False,TIMOTHY E WIRTH,DEMOCRAT,DEMOCRAT,timothy e wirth,wirth t,1,False,121340.0,240278.0,50.49983768801139,False,False,True,2,False,0.9996753760227736,50.49983768801139,0.9996753760227736
1976,1976,house,CO,03,False,False,ALFREDO ARCHER,OTHER,LA RAZA UNIDA,alfredo archer,archer a,1,False,2429.0,175232.0,1.3861623447772096,False,False,False,4,False,4.071274990239894,52.03563749511995,3.987285427319211
1976,1976,house,CO,03,False,False,FRANK E EVANS,DEMOCRAT,DEMOCRAT,frank e evans,evans f,1,False,89302.0,175232.0,50.96215303140979,False,False,True,4,False,4.071274990239894,52.03563749511995,3.987285427319211
1976,1976,house,CO,03,False,False,HENRY JOHN OLSHAW,OTHER,AMERICAN,henry john olshaw,olshaw h,1,False,1186.0,175232.0,0.6768170197224251,False,False,False,4,False,4.071274990239894,52.03563749511995,3.987285427319211
1976,1976,house,CO,03,False,False,MELVIN H TAKAKI,REPUBLICAN,REPUBLICAN,melvin h takaki,takaki m,1,False,82315.0,175232.0,46.974867604090576,False,False,False,4,False,4.071274990239894,52.03563749511995,3.987285427319211
1976,1976,house,CO,04,False,False,DANIEL M OGDEN JR,DEMOCRAT,DEMOCRAT,daniel m ogden,ogden d,1,False,76995.0,221018.0,34.83652915147182,False,False,False,4,False,-21.614839172728338,39.19258041363583,19.21246233338461
1976,1976,house,CO,04,False,False,DICK DAVIS,OTHER,INDEPENDENT,dick davis,davis d,1,False,20398.0,221018.0,9.229112560967884,False,False,False,4,False,-21.614839172728338,39.19258041363583,19.21246233338461
1976,1976,house,CO,04,False,False,HENRY THIEL JR,OTHER,INDEPENDENT,henry thiel,thiel h,1,False,4167.0,221018.0,1.8853668027038522,False,False,False,4,False,-21.614839172728338,39.19258041363583,19.21246233338461
1976,1976,house,CO,04,False,False,"JAMES P ""JIM"" JOHNSON",REPUBLICAN,REPUBLICAN,james p johnson,johnson j,1,False,119458.0,221018.0,54.04899148485644,False,False,True,4,False,-21.614839172728338,39.19258041363583,19.21246233338461
1976,1976,house,CO,05,False,False,DOROTHY HORES,DEMOCRAT,DEMOCRAT,dorothy hores,hores d,1,False,64067.0,190851.0,33.5691193653688,False,False,False,2,False,-32.86176126926241,33.5691193653688,32.86176126926241
1976,1976,house,CO,05,False,False,WILLIAM L ARMSTRONG,REPUBLICAN,REPUBLICAN,william l armstrong,armstrong w,1,False,126784.0,190851.0,66.43088063463121,False,False,True,2,False,-32.86176126926241,33.5691193653688,32.86176126926241
1976,1976,house,CT,01,False,False,CHARLIE A BURKE,OTHER,AMERICAN INDEPENDENT,charlie a burke,burke c,1,False,1326.0,225076.0,0.5891343368462209,False,False,False,5,False,15.442639890378956,57.72131994518948,15.271730437718816
1976,1976,house,CT,01,False,False,DONNA C MCDONOUGH,OTHER,U.S. LABOR,donna c mcdonough,mcdonough d,1,False,1110.0,225076.0,0.4931667525635785,False,False,False,5,False,15.442639890378956,57.72131994518948,15.271730437718816
1976,1976,house,CT,01,False,False,LUCIEN P DI FAZIO JR,REPUBLICAN,REPUBLICAN,lucien p di fazio,fazio l,1,False,94106.0,225076.0,41.81076614121452,False,False,False,5,False,15.442639890378956,57.72131994518948,15.271730437718816
1976,1976,house,CT,01,False,False,WILLIAM R COTTER,DEMOCRAT,DEMOCRAT,william r cotter,cotter w,1,False,128479.0,225076.0,57.08249657893334,False,False,True,5,False,15.442639890378956,57.72131994518948,15.271730437718816
1976,1976,house,CT,01,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,55.0,225076.0,0.024436190442339478,True,False,False,5,False,15.442639890378956,57.72131994518948,15.271730437718816
1976,1976,house,CT,02,False,False,ANTHONY DISCEPOLO,OTHER,INDPENDENT,anthony discepolo,discepolo a,1,False,1857.0,219308.0,0.8467543363671184,False,False,False,4,False,31.247729122878024,65.623864561439,30.979718022142375
1976,1976,house,CT,02,False,False,CHRISTOPHER J DODD,DEMOCRAT,DEMOCRAT,christopher j dodd,dodd c,1,False,142684.0,219308.0,65.06101008627137,False,False,True,4,False,31.247729122878024,65.623864561439,30.979718022142375
1976,1976,house,CT,02,False,False,RICHARD M JACKSON,REPUBLICAN,REPUBLICAN,richard m jackson,jackson r,1,False,74743.0,219308.0,34.08129206412899,False,False,False,4,False,31.247729122878024,65.623864561439,30.979718022142375
1976,1976,house,CT,02,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,24.0,219308.0,0.010943513232531416,True,False,False,4,False,31.247729122878024,65.623864561439,30.979718022142375
1976,1976,house,CT,03,False,False,JOELLE R FISHMAN,OTHER,COMMUNIST,joelle r fishman,fishman j,1,False,2947.0,222643.0,1.3236436806906122,False,False,False,5,False,11.408510696766925,55.70425534838346,11.187865776152854
1976,1976,house,CT,03,False,False,JOHN G PUCCIANO,REPUBLICAN,REPUBLICAN,john g pucciano,pucciano j,1,False,96714.0,222643.0,43.43904816230468,False,False,False,5,False,11.408510696766925,55.70425534838346,11.187865776152854
1976,1976,house,CT,03,False,False,ROBERT G COSSETTE,OTHER,AMERICAN INDEPENDENT,robert g cossette,cossette r,1,False,1339.0,222643.0,0.6014112278400848,False,False,False,5,False,11.408510696766925,55.70425534838346,11.187865776152854
1976,1976,house,CT,03,False,False,ROBERT N GIAIMO,DEMOCRAT,DEMOCRAT,robert n giaimo,giaimo r,1,False,121623.0,222643.0,54.626913938457534,False,False,True,5,False,11.408510696766925,55.70425534838346,11.187865776152854
1976,1976,house,CT,03,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,20.0,222643.0,0.008982990707096114,True,False,False,5,False,11.408510696766925,55.70425534838346,11.187865776152854
1976,1976,house,CT,04,False,False,GEOFFREY G PETERSON,DEMOCRAT,DEMOCRAT,geoffrey g peterson,peterson g,1,False,76722.0,207058.0,37.05338600778526,False,False,False,5,False,-24.42522508323647,37.787387458381765,23.95077707695428
1976,1976,house,CT,04,False,False,RICHARD H G CUNNINGHAM,OTHER,AMERICAN INDEPENDENT,richard h g cunningham,cunningham r,1,False,3318.0,207058.0,1.6024495551970945,False,False,False,5,False,-24.42522508323647,37.787387458381765,23.95077707695428
1976,1976,house,CT,04,False,False,STEWART B MCKINNEY,REPUBLICAN,REPUBLICAN,stewart b mckinney,mckinney s,1,False,126314.0,207058.0,61.00416308473954,False,False,True,5,False,-24.42522508323647,37.787387458381765,23.95077707695428
1976,1976,house,CT,04,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,25.0,207058.0,0.012073911657603183,True,False,False,5,False,-24.42522508323647,37.787387458381765,23.95077707695428
1976,1976,house,CT,04,False,False,ZOLTAN TOTH SOLYMOSSY,OTHER,CONSERVATIVE,zoltan toth solymossy,solymossy z,1,False,679.0,207058.0,0.32792744062050244,False,False,False,5,False,-24.42522508323647,37.787387458381765,23.95077707695428
1976,1976,house,CT,05,False,False,MICHAEL J ADANTI,DEMOCRAT,DEMOCRAT,michael j adanti,adanti m,1,False,77308.0,236087.0,32.7455556638019,False,False,False,4,False,-34.01417737509443,32.99291131245279,33.759165053560764
1976,1976,house,CT,05,False,False,RONALD A SARASIN,REPUBLICAN,REPUBLICAN,ronald a sarasin,sarasin r,1,False,157009.0,236087.0,66.50472071736267,False,False,True,4,False,-34.01417737509443,32.99291131245279,33.759165053560764
1976,1976,house,CT,05,False,False,WILLIAM KOZAK JR,OTHER,AMERICAN INDEPENDENT,william kozak,kozak w,1,False,1743.0,236087.0,0.7382871568531939,False,False,False,4,False,-34.01417737509443,32.99291131245279,33.759165053560764
1976,1976,house,CT,05,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,27.0,236087.0,0.011436461982235363,True,False,False,4,False,-34.01417737509443,32.99291131245279,33.759165053560764
1976,1976,house,CT,06,False,False,ANTHONY TOBY MOFFETT,DEMOCRAT,DEMOCRAT,anthony toby moffett,moffett a,1,False,134914.0,238300.0,56.61519093579522,False,False,True,4,False,13.718085958243073,56.85904297912154,13.65925304238355
1976,1976,house,CT,06,False,False,LOUIS J MARIETTA,OTHER,INDEPENDENT,louis j marietta,marietta l,1,False,1004.0,238300.0,0.42131766680654636,False,False,False,4,False,13.718085958243073,56.85904297912154,13.65925304238355
1976,1976,house,CT,06,False,False,THOMAS F UPSON,REPUBLICAN,REPUBLICAN,thomas f upson,upson t,1,False,102364.0,238300.0,42.955937893411665,False,False,False,4,False,13.718085958243073,56.85904297912154,13.65925304238355
1976,1976,house,CT,06,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,18.0,238300.0,0.007553503986571549,True,False,False,4,False,13.718085958243073,56.85904297912154,13.65925304238355
1976,1976,house,DE,00,False,False,JOSEPH B HOLLON SR,OTHER,SOCIALIST LABOR,joseph b hollon,hollon j,1,False,347.0,215085.0,0.16133156658995282,False,False,False,6,False,-3.860650466798406,48.0696747666008,3.8240695538972966
1976,1976,house,DE,00,False,False,PHILIP VALENTI,OTHER,U.S. LABOR,philip valenti,valenti p,1,False,158.0,215085.0,0.07345933003231281,False,False,False,6,False,-3.860650466798406,48.0696747666008,3.8240695538972966
1976,1976,house,DE,00,False,False,RAYMOND R GREEN,OTHER,PROHIBITION,raymond r green,green r,1,False,693.0,215085.0,0.3221982007113467,False,False,False,6,False,-3.860650466798406,48.0696747666008,3.8240695538972966
1976,1976,house,DE,00,False,False,ROBERT G LOPRESTI,OTHER,AMERICAN,robert g lopresti,lopresti r,1,False,840.0,215085.0,0.39054327358951113,False,False,False,6,False,-3.860650466798406,48.0696747666008,3.8240695538972966
1976,1976,house,DE,00,False,False,SAMUEL L SHIPLEY,DEMOCRAT,DEMOCRAT,samuel l shipley,shipley s,1,False,102411.0,215085.0,47.61419903758979,False,False,False,6,False,-3.860650466798406,48.0696747666008,3.8240695538972966
1976,1976,house,DE,00,False,False,THOMAS B EVANS JR,REPUBLICAN,REPUBLICAN,thomas b evans,evans t,1,False,110636.0,215085.0,51.43826859148709,False,False,True,6,False,-3.860650466798406,48.0696747666008,3.8240695538972966
1976,1976,house,FL,01,False,False,ROBERT L F SIKES,DEMOCRAT,DEMOCRAT,robert l f sikes,sikes r,1,False,1.0,1.0,100.0,False,True,True,1,True,,,100.0
1976,1976,house,FL,02,False,False,DON FUQUA,DEMOCRAT,DEMOCRAT,don fuqua,fuqua d,1,False,1.0,1.0,100.0,False,True,True,1,True,,,100.0
1976,1976,house,FL,03,False,False,CHARLES E BENNETT,DEMOCRAT,DEMOCRAT,charles e bennett,bennett c,1,False,1.0,1.0,100.0,False,True,True,1,True,,,100.0
1976,1976,house,FL,04,False,False,BILL CHAPPELL JR,DEMOCRAT,DEMOCRAT,bill chappell,chappell b,1,False,1.0,1.0,100.0,False,True,True,1,True,,,100.0
1976,1976,house,FL,05,False,False,JO ANN SAUNDERS,DEMOCRAT,DEMOCRAT,jo ann saunders,saunders j,1,False,96260.0,234631.0,41.02612186795436,False,False,False,2,False,-17.947756264091275,41.02612186795436,17.947756264091275
1976,1976,house,FL,05,False,False,RICHARD KELLY,REPUBLICAN,REPUBLICAN,richard kelly,kelly r,1,False,138371.0,234631.0,58.97387813204564,False,False,True,2,False,-17.947756264091275,41.02612186795436,17.947756264091275
1976,1976,house,FL,06,False,False,C W BILL YOUNG,REPUBLICAN,REPUBLICAN,c w bill young,young c,1,False,151371.0,232218.0,65.18486938996978,False,False,True,3,False,-30.38433710033076,34.80783144983462,30.380935155758813
1976,1976,house,FL,06,False,False,GABRIEL CAZARES,DEMOCRAT,DEMOCRAT,gabriel cazares,cazares g,1,False,80821.0,232218.0,34.803934234210956,False,False,False,3,False,-30.38433710033076,34.80783144983462,30.380935155758813
1976,1976,house,FL,06,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,26.0,232218.0,0.011196375819273269,True,False,False,3,False,-30.38433710033076,34.80783144983462,30.380935155758813
1976,1976,house,FL,07,False,False,DUSTY OWENS,REPUBLICAN,REPUBLICAN,dusty owens,owens d,1,False,53599.0,156338.0,34.28405122235157,False,False,False,2,False,31.431897555296857,65.71594877764844,31.431897555296857
1976,1976,house,FL,07,False,False,SAM GIBBONS,DEMOCRAT,DEMOCRAT,sam gibbons,gibbons s,1,False,102739.0,156338.0,65.71594877764844,False,False,True,2,False,31.431897555296857,65.71594877764844,31.431897555296857
1976,1976,house,FL,08,False,False,ANDY IRELAND,DEMOCRAT,DEMOCRAT,andy ireland,ireland a,1,False,103360.0,178154.0,58.01722105594037,False,False,True,2,False,16.034442111880733,58.01722105594037,16.034442111880733
1976,1976,house,FL,08,False,False,BOB JOHNSON,REPUBLICAN,REPUBLICAN,bob johnson,johnson b,1,False,74794.0,178154.0,41.98277894405963,False,False,False,2,False,16.034442111880733,58.01722105594037,16.034442111880733
1976,1976,house,FL,09,False,False,JOSEPH A ROSIER,DEMOCRAT,DEMOCRAT,joseph a rosier,rosier j,1,False,36630.0,167139.0,21.91589036670077,False,False,False,2,False,-56.16821926659846,21.91589036670077,56.16821926659846
1976,1976,house,FL,09,False,False,LOUIS FREY JR,REPUBLICAN,REPUBLICAN,louis frey,frey l,1,False,130509.0,167139.0,78.08410963329924,False,False,True,2,False,-56.16821926659846,21.91589036670077,56.16821926659846
1976,1976,house,FL,10,False,False,BILL SIKES,DEMOCRAT,DEMOCRAT,bill sikes,sikes b,1,False,83413.0,247686.0,33.6769135114621,False,False,False,2,False,-32.646172977075814,33.6769135114621,32.646172977075814
1976,1976,house,FL,10,False,False,"L A ""SKIP"" BAFALIS",REPUBLICAN,REPUBLICAN,l a bafalis,bafalis l,1,False,164273.0,247686.0,66.32308648853791,False,False,True,2,False,-32.646172977075814,33.6769135114621,32.646172977075814
1976,1976,house,FL,11,False,False,CLYDE ADAMS,OTHER,AMERICAN,clyde adams,adams c,1,False,19406.0,218437.0,8.884026057856499,False,False,False,2,True,,,82.23194788428701
